DataMessageGUID,SensorID,Sensor Name,Date,Time,Value,FormattedValue,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
9c679957-ddac-4308-b412-36600d423f45,633384,Temp/ Humidity 1,11/16/2022,13,40,39.68% @ 21.6� C,100,"39.68,21.6,7.3,45.2,20.9,13.6",0,964010,FALSE,100,2.73
167e33b7-87e4-4962-83d4-068e55cef101,633384,Temp/ Humidity 1,11/16/2022,13,40,39.68% @ 21.6� C,100,"39.68,21.6,7.3,45.2,20.9,13.6",0,964010,FALSE,100,2.73
5dd4c9af-3864-417a-81a1-6eb63495a77b,633384,Temp/ Humidity 1,11/16/2022,13,40,39.68% @ 21.6� C,100,"39.68,21.6,7.3,45.2,20.9,13.6",0,964010,FALSE,100,2.73
201cf28f-bec7-4e75-99a0-efbe23a52ea7,633384,Temp/ Humidity 1,11/16/2022,13,40,39.67% @ 21.6� C,100,"39.67,21.63,7.3,45.3,20.9,13.6",0,964010,FALSE,100,2.73
cd09ac9b-44f5-433d-82a1-e40cdd1282e4,633384,Temp/ Humidity 1,11/16/2022,13,40,39.67% @ 21.6� C,100,"39.67,21.63,7.3,45.3,20.9,13.6",0,964010,FALSE,100,2.73
28031dd4-4cba-45bd-a1db-e769c40accc6,633384,Temp/ Humidity 1,11/16/2022,13,40,39.62% @ 21.6� C,100,"39.62,21.64,7.3,45.2,20.9,13.6",0,964010,FALSE,100,2.73
044e3dd9-dca2-40ac-9ab2-d51ddbeb1101,633384,Temp/ Humidity 1,11/16/2022,13,40,39.62% @ 21.6� C,100,"39.62,21.64,7.3,45.2,20.9,13.6",0,964010,FALSE,100,2.73
d32313e4-3cb2-4a2c-b029-163edbadaffe,633384,Temp/ Humidity 1,11/16/2022,13,40,39.62% @ 21.6� C,100,"39.62,21.64,7.3,45.2,20.9,13.6",0,964010,FALSE,100,2.73
c2ff911e-327f-4c7c-a01e-471c1c13d87c,633384,Temp/ Humidity 1,11/16/2022,12,39,39.4% @ 21.6� C,100,"39.4,21.63,7.2,44.9,20.9,13.6",0,964010,FALSE,100,2.73
9f56398a-5c32-42be-a719-d542e31e7ee2,633384,Temp/ Humidity 1,11/16/2022,12,39,39.4% @ 21.6� C,100,"39.4,21.63,7.2,44.9,20.9,13.6",0,964010,FALSE,100,2.73
9745c6ae-4f3b-4470-9047-d3b58ebf3297,633384,Temp/ Humidity 1,11/16/2022,12,39,39.4% @ 21.6� C,100,"39.4,21.63,7.2,44.9,20.9,13.6",0,964010,FALSE,100,2.73
64bf3d36-1aab-46bd-a321-a1263fe5d143,633384,Temp/ Humidity 1,11/16/2022,12,39,38.96% @ 21.7� C,100,"38.96,21.68,7.1,44.6,20.9,13.5",0,964010,FALSE,100,2.73
67e56dda-c525-45ed-9250-8668cce145f9,633384,Temp/ Humidity 1,11/16/2022,12,39,38.56% @ 21.7� C,100,"38.56,21.74,7,44.3,21,13.5",0,964010,FALSE,100,2.74
ce1feaa8-cd8b-4999-930f-adb76595ec74,633384,Temp/ Humidity 1,11/16/2022,12,39,38.56% @ 21.7� C,100,"38.56,21.74,7,44.3,21,13.5",0,964010,FALSE,100,2.74
c4f5f874-cb6e-4fe3-ae5d-69f5fe62df4d,633384,Temp/ Humidity 1,11/16/2022,21,38,38.29% @ 21.9� C,100,"38.29,21.94,7.1,44.5,21.2,13.6",0,964010,FALSE,100,2.73
beb70f5c-644d-4cce-9b01-154aebdd3f8a,633384,Temp/ Humidity 1,11/16/2022,21,38,38.29% @ 21.9� C,100,"38.29,21.94,7.1,44.5,21.2,13.6",0,964010,FALSE,100,2.73
b1e7c7c2-fdfe-4443-878f-6dcd153ea920,633384,Temp/ Humidity 1,11/16/2022,21,39,38.57% @ 22� C,100,"38.57,21.97,7.2,44.9,21.2,13.7",0,964010,FALSE,100,2.74
eab738c1-7d20-4575-9902-61ea022292ee,633384,Temp/ Humidity 1,11/16/2022,21,39,38.57% @ 22� C,100,"38.57,21.97,7.2,44.9,21.2,13.7",0,964010,FALSE,100,2.74
de230a9c-aa5d-4508-bde3-6b772191261c,633384,Temp/ Humidity 1,11/16/2022,21,39,39.13% @ 21.8� C,100,"39.13,21.81,7.3,45.1,21.1,13.7",0,964010,FALSE,100,2.73
da19e564-550d-401d-8a84-5578f3bcfc04,633384,Temp/ Humidity 1,11/16/2022,21,39,39.13% @ 21.8� C,100,"39.13,21.81,7.3,45.1,21.1,13.7",0,964010,FALSE,100,2.73
e0195ba0-e271-4236-a3e5-b9eaf50ff5f0,633384,Temp/ Humidity 1,11/16/2022,21,39,39.13% @ 21.8� C,100,"39.13,21.81,7.3,45.1,21.1,13.7",0,964010,FALSE,100,2.73
2fec0a0b-00de-4411-baa6-da4efff6d893,633384,Temp/ Humidity 1,11/16/2022,20,39,38.93% @ 22� C,100,"38.93,21.95,7.3,45.3,21.2,13.7",0,964010,FALSE,100,2.73
3fb631f3-4f8c-42ae-a101-f8ac8f5591e1,633384,Temp/ Humidity 1,11/16/2022,20,39,38.93% @ 22� C,100,"38.93,21.95,7.3,45.3,21.2,13.7",0,964010,FALSE,100,2.73
70aadbd2-203b-400b-a1dc-5f7ceb66d182,633384,Temp/ Humidity 1,11/16/2022,20,39,38.93% @ 22� C,100,"38.93,21.95,7.3,45.3,21.2,13.7",0,964010,FALSE,100,2.73
20f9e979-839c-4df3-8eb4-6170c92ced6b,633384,Temp/ Humidity 1,11/16/2022,20,39,39.1% @ 22.2� C,100,"39.1,22.16,7.6,46.1,21.5,13.9",0,964010,FALSE,100,2.74
ada88482-f424-4c77-a055-e3189a72f560,633384,Temp/ Humidity 1,11/16/2022,20,39,39.1% @ 22.2� C,100,"39.1,22.16,7.6,46.1,21.5,13.9",0,964010,FALSE,100,2.74
9d6d054c-daa6-45c4-9229-dd8a5470f771,633384,Temp/ Humidity 1,11/16/2022,20,39,39.1% @ 22.2� C,100,"39.1,22.16,7.6,46.1,21.5,13.9",0,964010,FALSE,100,2.74
c8a0b301-3391-430a-96f5-cb39c9d09f2d,633384,Temp/ Humidity 1,11/16/2022,20,39,39.26% @ 22.1� C,100,"39.26,22.07,7.6,46,21.4,13.9",0,964010,FALSE,100,2.73
6163b652-99b6-44d2-aeff-2c220711ce80,633384,Temp/ Humidity 1,11/16/2022,19,39,39.31% @ 22� C,100,"39.31,22.04,7.6,46,21.3,13.9",0,964010,FALSE,100,2.74
83f6a7da-527e-4eb9-9ccd-cad24d7d2c9e,633384,Temp/ Humidity 1,11/16/2022,19,39,39.39% @ 22.1� C,100,"39.39,22.1,7.7,46.3,21.4,13.9",0,964010,FALSE,100,2.73
eab25ab6-46b4-4b24-aea3-67462b3a30e0,633384,Temp/ Humidity 1,11/16/2022,19,39,39.42% @ 22.1� C,100,"39.42,22.1,7.7,46.3,21.4,13.9",0,964010,FALSE,100,2.74
bd52b05b-4566-4982-9b24-31524939ad15,633384,Temp/ Humidity 1,11/16/2022,18,39,39.43% @ 22.2� C,100,"39.43,22.15,7.7,46.5,21.5,14",0,964010,FALSE,100,2.74
0e2de2dc-097a-490e-bcdf-416322d00318,633384,Temp/ Humidity 1,11/16/2022,18,39,39.39% @ 22.2� C,100,"39.39,22.16,7.7,46.5,21.5,14",0,964010,FALSE,100,2.74
244468a3-9d45-4e77-810a-4ebb16220666,633384,Temp/ Humidity 1,11/16/2022,18,39,39.36% @ 22.1� C,100,"39.36,22.12,7.7,46.3,21.4,13.9",0,964010,FALSE,100,2.74
506333ac-164e-4322-a092-b10c26748791,633384,Temp/ Humidity 1,11/16/2022,18,39,39.36% @ 22.1� C,100,"39.36,22.12,7.7,46.3,21.4,13.9",0,964010,FALSE,100,2.74
defdd8ef-5917-4f50-b4d7-e3f571f8ff17,633384,Temp/ Humidity 1,11/16/2022,17,39,39.32% @ 22.1� C,100,"39.32,22.11,7.6,46.2,21.4,13.9",0,964010,FALSE,100,2.74
ccd6e4af-e342-4d8b-9121-c5e4468dd3b6,633384,Temp/ Humidity 1,11/16/2022,17,39,39.27% @ 22� C,100,"39.27,22.01,7.5,45.9,21.3,13.8",0,964010,FALSE,100,2.74
37249c90-b25f-40e7-a8a1-babdb7c515dc,633384,Temp/ Humidity 1,11/16/2022,17,39,39.03% @ 22.2� C,100,"39.03,22.22,7.6,46.2,21.5,14",0,964010,FALSE,100,2.73
2c5d6dc7-7997-4be5-9e44-0c2a6adff6ab,633384,Temp/ Humidity 1,11/16/2022,16,39,39.44% @ 22� C,100,"39.44,21.97,7.6,46,21.3,13.8",0,964010,FALSE,100,2.74
0c8f46b4-5e2d-4db6-9138-1c2a0f0d9715,633384,Temp/ Humidity 1,11/16/2022,16,39,39.49% @ 22� C,100,"39.49,22.01,7.6,46.1,21.3,13.9",0,964010,FALSE,100,2.73
d07ca928-4488-479c-baa2-1b53e157971c,633384,Temp/ Humidity 1,11/16/2022,16,40,39.54% @ 22.1� C,100,"39.54,22.08,7.7,46.4,21.4,13.9",0,964010,FALSE,100,2.73
a97abbc2-a357-439b-beac-6025b48d1ca6,633384,Temp/ Humidity 1,11/16/2022,15,40,39.78% @ 22.1� C,100,"39.78,22.05,7.8,46.6,21.3,14",0,964010,FALSE,100,2.73
4d38d6b2-6e68-4057-a9fa-a4a2d82f905b,633384,Temp/ Humidity 1,11/16/2022,15,40,39.66% @ 22� C,100,"39.66,22.04,7.7,46.4,21.3,13.9",0,964010,FALSE,100,2.74
67ee4bad-9fe7-42c9-9d7a-ac08f0ac86c9,633384,Temp/ Humidity 1,11/16/2022,15,40,39.61% @ 22� C,100,"39.61,22.01,7.7,46.3,21.3,13.9",0,964010,FALSE,100,2.73
5c4788fd-880d-471a-81d6-791ee12beaf5,633384,Temp/ Humidity 1,11/16/2022,14,39,39.42% @ 22� C,100,"39.42,22.02,7.6,46.1,21.3,13.9",0,964010,FALSE,100,2.73
49baaa6f-2959-4711-a7ce-c9f1a2a21744,633384,Temp/ Humidity 1,11/16/2022,14,40,39.54% @ 22� C,100,"39.54,22,7.6,46.2,21.3,13.9",0,964010,FALSE,100,2.73
f09f6b76-d6cc-4f89-a33b-3b3b9bc3ae40,633384,Temp/ Humidity 1,11/16/2022,14,40,39.53% @ 21.9� C,100,"39.53,21.91,7.5,45.9,21.2,13.8",0,964010,FALSE,100,2.73
cbda2b9e-e006-4250-b453-3cb92eb4e660,633384,Temp/ Humidity 1,11/16/2022,13,39,39.36% @ 21.9� C,100,"39.36,21.94,7.5,45.8,21.2,13.8",0,964010,FALSE,100,2.73
196f217a-0edf-484d-bf6b-e55cd5f279d9,633384,Temp/ Humidity 1,11/16/2022,13,40,39.56% @ 21.9� C,100,"39.56,21.94,7.6,46,21.2,13.8",0,964010,FALSE,100,2.73
ff57908e-c999-4ebb-86d6-6c42390b25ae,633384,Temp/ Humidity 1,11/16/2022,13,40,39.52% @ 22� C,100,"39.52,21.95,7.6,46,21.2,13.8",0,964010,FALSE,100,2.73
43221010-0475-46e1-8f85-dcba641644ee,633384,Temp/ Humidity 1,11/16/2022,14,40,39.77% @ 21.9� C,100,"39.77,21.87,7.6,46.1,21.2,13.8",0,964010,FALSE,100,2.73
a6b6b3e8-9c65-45d6-8ff4-2193a28451ca,633384,Temp/ Humidity 1,11/16/2022,14,40,40.38% @ 21.9� C,100,"40.38,21.85,7.8,46.7,21.1,13.9",0,964010,FALSE,100,2.73
619922c5-d695-4533-bedb-9ae0187ef29d,633384,Temp/ Humidity 1,11/16/2022,14,41,40.7% @ 21.8� C,100,"40.7,21.76,7.8,46.8,21.1,13.9",0,964010,FALSE,100,2.73
9da319a9-2c06-455b-aa19-981fb46d6027,633384,Temp/ Humidity 1,11/16/2022,1,42,41.55% @ 21.8� C,100,"41.55,21.79,8.2,47.9,21.1,14",0,964010,FALSE,100,2.73
64ffca9f-c776-4e2c-900d-6287e95b7b03,633384,Temp/ Humidity 1,11/16/2022,1,41,41.49% @ 21.7� C,100,"41.49,21.7,8.1,47.5,21,13.9",0,964010,FALSE,100,2.73
1bbb0cdd-158b-43f5-83c9-267b3b6787ec,633384,Temp/ Humidity 1,11/16/2022,1,40,40.3% @ 21.6� C,100,"40.3,21.57,7.5,45.8,20.8,13.6",0,964010,FALSE,100,2.73
46c3accf-9b6a-4651-a613-41524cb3ff80,633384,Temp/ Humidity 1,11/16/2022,0,40,40.28% @ 21.7� C,100,"40.28,21.7,7.6,46.2,21,13.7",0,964010,FALSE,100,2.73
786dcaf2-f244-4308-9895-69545f5c17a9,633384,Temp/ Humidity 1,11/16/2022,0,41,40.77% @ 21.4� C,100,"40.77,21.42,7.6,45.9,20.7,13.6",0,964010,FALSE,100,2.73
9b0fdb2f-dcea-4464-9cb9-359a8784245f,633384,Temp/ Humidity 1,11/16/2022,0,40,40.37% @ 21.3� C,100,"40.37,21.3,7.3,45.1,20.5,13.4",0,964010,FALSE,100,2.73
2ee086b1-7aa3-4ee1-b44f-f24db118fb05,633384,Temp/ Humidity 1,11/16/2022,9,40,40.18% @ 21.3� C,100,"40.18,21.33,7.3,45,20.6,13.4",0,964010,FALSE,100,2.73
7899986c-7c48-452b-92e0-7a7dc7a65975,633384,Temp/ Humidity 1,11/16/2022,9,40,39.81% @ 21.4� C,100,"39.81,21.37,7.2,44.7,20.6,13.4",0,964010,FALSE,100,2.73
b5583557-8f7e-48f7-91b4-4971d09386ff,633384,Temp/ Humidity 1,11/16/2022,9,39,39.44% @ 21.5� C,100,"39.44,21.49,7.1,44.6,20.7,13.4",0,964010,FALSE,100,2.73
146c60e9-11c0-4030-b7ea-7a8752bc40d7,633384,Temp/ Humidity 1,11/16/2022,8,39,39.16% @ 21.4� C,100,"39.16,21.4,6.9,44,20.6,13.3",0,964010,FALSE,100,2.73
7ce2a1ae-8fe0-46c5-900c-545caed30915,633384,Temp/ Humidity 1,11/16/2022,8,38,38.35% @ 21.8� C,100,"38.35,21.83,7,44.3,21.1,13.6",0,964010,FALSE,100,2.73
